EventType,TimeStart,TimeEnd,Duration,EventName
DRIVER,1747259030109648172,1747259030109650220,2048,cuLaunchKernel
CONCURRENT_KERNEL,1747259030109765967,1747259030109773231,7264,diffuseProject_k
RUNTIME,1747259030109650734,1747259030109652980,2246,cudaLaunchKernel_v7000
RUNTIME,1747259030109653140,1747259030109653225,85,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030109774095,1747259030109780623,6528,regular_fft
DRIVER,1747259030109653789,1747259030109655838,2049,cuLaunchKernel
CONCURRENT_KERNEL,1747259030109781423,1747259030109786383,4960,vector_fft_c2r
DRIVER,1747259030109656046,1747259030109658221,2175,cuLaunchKernel
CONCURRENT_KERNEL,1747259030109787247,1747259030109793551,6304,regular_fft
DRIVER,1747259030109658531,1747259030109660667,2136,cuLaunchKernel
CONCURRENT_KERNEL,1747259030109794415,1747259030109799055,4640,vector_fft_c2r
DRIVER,1747259030109660806,1747259030109662584,1778,cuLaunchKernel
CONCURRENT_KERNEL,1747259030109799919,1747259030109804751,4832,updateVelocity_k
RUNTIME,1747259030109662931,1747259030109665146,2215,cudaLaunchKernel_v7000
RUNTIME,1747259030109665300,1747259030109665365,65,cudaGetLastError_v3020
RUNTIME,1747259030109665750,1747259030109672625,6875,cudaGraphicsMapResources_v3020
RUNTIME,1747259030109672741,1747259030109672789,48,cudaGetLastError_v3020
RUNTIME,1747259030109672923,1747259030109674203,1280,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259030109674297,1747259030109674342,45,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030126333420,1747259030126350444,17024,advectParticles_k
RUNTIME,1747259030109674789,1747259030109677358,2569,cudaLaunchKernel_v7000
RUNTIME,1747259030109677510,1747259030109677550,40,cudaGetLastError_v3020
RUNTIME,1747259030109677702,1747259030109681376,3674,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259030109681491,1747259030109681532,41,cudaGetLastError_v3020
RUNTIME,1747259030126292433,1747259030126316649,24216,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259030126368909,1747259030126376461,7552,advectVelocity_k
RUNTIME,1747259030126317684,1747259030126325597,7913,cudaLaunchKernel_v7000
RUNTIME,1747259030126326019,1747259030126326188,169,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030126377229,1747259030126382189,4960,vector_fft_r2c
DRIVER,1747259030126327464,1747259030126333084,5620,cuLaunchKernel
CONCURRENT_KERNEL,1747259030126382925,1747259030126389421,6496,regular_fft
DRIVER,1747259030126333663,1747259030126338988,5325,cuLaunchKernel
CONCURRENT_KERNEL,1747259030126390189,1747259030126394765,4576,vector_fft_r2c
DRIVER,1747259030126339753,1747259030126345376,5623,cuLaunchKernel
CONCURRENT_KERNEL,1747259030126395533,1747259030126401837,6304,regular_fft
DRIVER,1747259030126345714,1747259030126350327,4613,cuLaunchKernel
CONCURRENT_KERNEL,1747259030126402733,1747259030126409805,7072,diffuseProject_k
RUNTIME,1747259030126351059,1747259030126356232,5173,cudaLaunchKernel_v7000
RUNTIME,1747259030126356562,1747259030126356689,127,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030126410573,1747259030126417069,6496,regular_fft
DRIVER,1747259030126357415,1747259030126361957,4542,cuLaunchKernel
CONCURRENT_KERNEL,1747259030126417901,1747259030126422893,4992,vector_fft_c2r
DRIVER,1747259030126362419,1747259030126368049,5630,cuLaunchKernel
CONCURRENT_KERNEL,1747259030126423725,1747259030126430029,6304,regular_fft
DRIVER,1747259030126368770,1747259030126387468,18698,cuLaunchKernel
CONCURRENT_KERNEL,1747259030126430893,1747259030126435534,4641,vector_fft_c2r
DRIVER,1747259030126387918,1747259030126394698,6780,cuLaunchKernel
CONCURRENT_KERNEL,1747259030126436398,1747259030126441229,4831,updateVelocity_k
RUNTIME,1747259030126395429,1747259030126401607,6178,cudaLaunchKernel_v7000
RUNTIME,1747259030126401910,1747259030126402077,167,cudaGetLastError_v3020
RUNTIME,1747259030126402616,1747259030126412932,10316,cudaGraphicsMapResources_v3020
RUNTIME,1747259030126413125,1747259030126413229,104,cudaGetLastError_v3020
RUNTIME,1747259030126413520,1747259030126415184,1664,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259030126415374,1747259030126415483,109,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030143031467,1747259030143048172,16705,advectParticles_k
RUNTIME,1747259030126415989,1747259030126422367,6378,cudaLaunchKernel_v7000
RUNTIME,1747259030126422729,1747259030126422838,109,cudaGetLastError_v3020
RUNTIME,1747259030126423337,1747259030126431435,8098,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259030126431713,1747259030126431814,101,cudaGetLastError_v3020
RUNTIME,1747259030142976381,1747259030143007576,31195,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259030143064044,1747259030143071084,7040,advectVelocity_k
RUNTIME,1747259030143008872,1747259030143016380,7508,cudaLaunchKernel_v7000
RUNTIME,1747259030143016671,1747259030143017038,367,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030143071852,1747259030143076908,5056,vector_fft_r2c
DRIVER,1747259030143022568,1747259030143026787,4219,cuLaunchKernel
CONCURRENT_KERNEL,1747259030143077772,1747259030143084268,6496,regular_fft
DRIVER,1747259030143028178,1747259030143031173,2995,cuLaunchKernel
CONCURRENT_KERNEL,1747259030143085004,1747259030143089708,4704,vector_fft_r2c
DRIVER,1747259030143031520,1747259030143033567,2047,cuLaunchKernel
CONCURRENT_KERNEL,1747259030143090540,1747259030143096812,6272,regular_fft
DRIVER,1747259030143033708,1747259030143035549,1841,cuLaunchKernel
CONCURRENT_KERNEL,1747259030143097548,1747259030143104908,7360,diffuseProject_k
RUNTIME,1747259030143036243,1747259030143038800,2557,cudaLaunchKernel_v7000
RUNTIME,1747259030143038968,1747259030143039040,72,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030143105708,1747259030143112172,6464,regular_fft
DRIVER,1747259030143039599,1747259030143041718,2119,cuLaunchKernel
CONCURRENT_KERNEL,1747259030143113036,1747259030143117932,4896,vector_fft_c2r
DRIVER,1747259030143041952,1747259030143044291,2339,cuLaunchKernel
CONCURRENT_KERNEL,1747259030143118668,1747259030143125037,6369,regular_fft
DRIVER,1747259030143044648,1747259030143046513,1865,cuLaunchKernel
CONCURRENT_KERNEL,1747259030143125836,1747259030143130476,4640,vector_fft_c2r
DRIVER,1747259030143046662,1747259030143048647,1985,cuLaunchKernel
CONCURRENT_KERNEL,1747259030143131309,1747259030143136301,4992,updateVelocity_k
RUNTIME,1747259030143049091,1747259030143051393,2302,cudaLaunchKernel_v7000
RUNTIME,1747259030143051557,1747259030143051619,62,cudaGetLastError_v3020
RUNTIME,1747259030143052008,1747259030143068885,16877,cudaGraphicsMapResources_v3020
RUNTIME,1747259030143069048,1747259030143069091,43,cudaGetLastError_v3020
RUNTIME,1747259030143069345,1747259030143071160,1815,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259030143071261,1747259030143071303,42,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030160279089,1747259030160296081,16992,advectParticles_k
RUNTIME,1747259030143071793,1747259030143074788,2995,cudaLaunchKernel_v7000
RUNTIME,1747259030143074968,1747259030143075009,41,cudaGetLastError_v3020
RUNTIME,1747259030143075164,1747259030143079300,4136,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259030143079428,1747259030143079468,40,cudaGetLastError_v3020
RUNTIME,1747259030160262161,1747259030160373680,111519,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259030161156443,1747259030161163867,7424,advectVelocity_k
RUNTIME,1747259030160378073,1747259030160404659,26586,cudaLaunchKernel_v7000
RUNTIME,1747259030160406025,1747259030160407083,1058,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030161164667,1747259030161169627,4960,vector_fft_r2c
DRIVER,1747259030160421106,1747259030160431165,10059,cuLaunchKernel
CONCURRENT_KERNEL,1747259030161170363,1747259030161176827,6464,regular_fft
DRIVER,1747259030160432423,1747259030160438480,6057,cuLaunchKernel
CONCURRENT_KERNEL,1747259030161177563,1747259030161182171,4608,vector_fft_r2c
DRIVER,1747259030160439078,1747259030160442146,3068,cuLaunchKernel
CONCURRENT_KERNEL,1747259030161182907,1747259030161189211,6304,regular_fft
DRIVER,1747259030160442394,1747259030160445978,3584,cuLaunchKernel
CONCURRENT_KERNEL,1747259030161190075,1747259030161197403,7328,diffuseProject_k
RUNTIME,1747259030160447793,1747259030160452519,4726,cudaLaunchKernel_v7000
RUNTIME,1747259030160452760,1747259030160452854,94,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030161198235,1747259030161204699,6464,regular_fft
DRIVER,1747259030160456100,1747259030160460692,4592,cuLaunchKernel
CONCURRENT_KERNEL,1747259030161205563,1747259030161210460,4897,vector_fft_c2r
DRIVER,1747259030160461926,1747259030160468098,6172,cuLaunchKernel
CONCURRENT_KERNEL,1747259030161211227,1747259030161217499,6272,regular_fft
DRIVER,1747259030160468768,1747259030160471951,3183,cuLaunchKernel
CONCURRENT_KERNEL,1747259030161218236,1747259030161222876,4640,vector_fft_c2r
DRIVER,1747259030160472182,1747259030160475355,3173,cuLaunchKernel
CONCURRENT_KERNEL,1747259030161223707,1747259030161228604,4897,updateVelocity_k
RUNTIME,1747259030160476115,1747259030160481394,5279,cudaLaunchKernel_v7000
RUNTIME,1747259030160481613,1747259030160481707,94,cudaGetLastError_v3020
RUNTIME,1747259030160482563,1747259030160509614,27051,cudaGraphicsMapResources_v3020
RUNTIME,1747259030160509816,1747259030160509889,73,cudaGetLastError_v3020
RUNTIME,1747259030160510170,1747259030160517468,7298,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259030160517603,1747259030160517675,72,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030176904335,1747259030176921167,16832,advectParticles_k
RUNTIME,1747259030160518421,1747259030160525745,7324,cudaLaunchKernel_v7000
RUNTIME,1747259030160525919,1747259030160525976,57,cudaGetLastError_v3020
RUNTIME,1747259030160526140,1747259030160534186,8046,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259030160534374,1747259030160534463,89,cudaGetLastError_v3020
RUNTIME,1747259030176920596,1747259030177013035,92439,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259030177752057,1747259030177759353,7296,advectVelocity_k
RUNTIME,1747259030177016196,1747259030177036444,20248,cudaLaunchKernel_v7000
RUNTIME,1747259030177037159,1747259030177037799,640,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030177761529,1747259030177766457,4928,vector_fft_r2c
DRIVER,1747259030177050563,1747259030177067362,16799,cuLaunchKernel
CONCURRENT_KERNEL,1747259030177767225,1747259030177773689,6464,regular_fft
DRIVER,1747259030177069740,1747259030177076613,6873,cuLaunchKernel
CONCURRENT_KERNEL,1747259030177774521,1747259030177779161,4640,vector_fft_r2c
DRIVER,1747259030177077279,1747259030177084210,6931,cuLaunchKernel
CONCURRENT_KERNEL,1747259030177780025,1747259030177786297,6272,regular_fft
DRIVER,1747259030177084506,1747259030177088605,4099,cuLaunchKernel
CONCURRENT_KERNEL,1747259030177787193,1747259030177794329,7136,diffuseProject_k
RUNTIME,1747259030177090246,1747259030177095230,4984,cudaLaunchKernel_v7000
RUNTIME,1747259030177095510,1747259030177095654,144,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030177795161,1747259030177801626,6465,regular_fft
DRIVER,1747259030177099917,1747259030177104899,4982,cuLaunchKernel
CONCURRENT_KERNEL,1747259030177802457,1747259030177807321,4864,vector_fft_c2r
DRIVER,1747259030177105967,1747259030177111171,5204,cuLaunchKernel
CONCURRENT_KERNEL,1747259030177808122,1747259030177814426,6304,regular_fft
DRIVER,1747259030177111801,1747259030177115407,3606,cuLaunchKernel
CONCURRENT_KERNEL,1747259030177815290,1747259030177820026,4736,vector_fft_c2r
DRIVER,1747259030177115665,1747259030177119202,3537,cuLaunchKernel
CONCURRENT_KERNEL,1747259030177820761,1747259030177825594,4833,updateVelocity_k
RUNTIME,1747259030177120028,1747259030177125195,5167,cudaLaunchKernel_v7000
RUNTIME,1747259030177125450,1747259030177125590,140,cudaGetLastError_v3020
RUNTIME,1747259030177126597,1747259030177146248,19651,cudaGraphicsMapResources_v3020
RUNTIME,1747259030177146482,1747259030177146589,107,cudaGetLastError_v3020
RUNTIME,1747259030177147033,1747259030177150678,3645,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259030177150846,1747259030177150925,79,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030193434668,1747259030193451405,16737,advectParticles_k
RUNTIME,1747259030177151669,1747259030177157921,6252,cudaLaunchKernel_v7000
RUNTIME,1747259030177158169,1747259030177158289,120,cudaGetLastError_v3020
RUNTIME,1747259030177158538,1747259030177165713,7175,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259030177165953,1747259030177166056,103,cudaGetLastError_v3020
RUNTIME,1747259030193378291,1747259030193439082,60791,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259030194217877,1747259030194227893,10016,advectVelocity_k
RUNTIME,1747259030193442140,1747259030193454669,12529,cudaLaunchKernel_v7000
RUNTIME,1747259030193455397,1747259030193455901,504,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030194228661,1747259030194233813,5152,vector_fft_r2c
DRIVER,1747259030193467082,1747259030193472266,5184,cuLaunchKernel
CONCURRENT_KERNEL,1747259030194234677,1747259030194241174,6497,regular_fft
DRIVER,1747259030193473401,1747259030193477389,3988,cuLaunchKernel
CONCURRENT_KERNEL,1747259030194242005,1747259030194246710,4705,vector_fft_r2c
DRIVER,1747259030193477747,1747259030193480045,2298,cuLaunchKernel
CONCURRENT_KERNEL,1747259030194247573,1747259030194253878,6305,regular_fft
DRIVER,1747259030193480225,1747259030193482291,2066,cuLaunchKernel
CONCURRENT_KERNEL,1747259030194254741,1747259030194262198,7457,diffuseProject_k
RUNTIME,1747259030193482960,1747259030193485719,2759,cudaLaunchKernel_v7000
RUNTIME,1747259030193485888,1747259030193485957,69,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030194262902,1747259030194269398,6496,regular_fft
DRIVER,1747259030193487520,1747259030193490437,2917,cuLaunchKernel
CONCURRENT_KERNEL,1747259030194270294,1747259030194275222,4928,vector_fft_c2r
DRIVER,1747259030193490697,1747259030193493553,2856,cuLaunchKernel
CONCURRENT_KERNEL,1747259030194276118,1747259030194282390,6272,regular_fft
DRIVER,1747259030193493866,1747259030193495768,1902,cuLaunchKernel
CONCURRENT_KERNEL,1747259030194283126,1747259030194287766,4640,vector_fft_c2r
DRIVER,1747259030193495893,1747259030193497921,2028,cuLaunchKernel
CONCURRENT_KERNEL,1747259030194288630,1747259030194293430,4800,updateVelocity_k
RUNTIME,1747259030193498398,1747259030193501142,2744,cudaLaunchKernel_v7000
RUNTIME,1747259030193501279,1747259030193501322,43,cudaGetLastError_v3020
RUNTIME,1747259030193501690,1747259030193514242,12552,cudaGraphicsMapResources_v3020
RUNTIME,1747259030193514357,1747259030193514399,42,cudaGetLastError_v3020
RUNTIME,1747259030193514687,1747259030193517616,2929,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259030193517703,1747259030193517745,42,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030210271213,1747259030210288045,16832,advectParticles_k
RUNTIME,1747259030193518153,1747259030193521306,3153,cudaLaunchKernel_v7000
RUNTIME,1747259030193521450,1747259030193521490,40,cudaGetLastError_v3020
RUNTIME,1747259030193521646,1747259030193525928,4282,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259030193526032,1747259030193526072,40,cudaGetLastError_v3020
RUNTIME,1747259030210215432,1747259030210292133,76701,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259030211094966,1747259030211105015,10049,advectVelocity_k
RUNTIME,1747259030210295603,1747259030210310353,14750,cudaLaunchKernel_v7000
RUNTIME,1747259030210311201,1747259030210311820,619,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030211107159,1747259030211112247,5088,vector_fft_r2c
DRIVER,1747259030210322161,1747259030210331274,9113,cuLaunchKernel
CONCURRENT_KERNEL,1747259030211112982,1747259030211119478,6496,regular_fft
DRIVER,1747259030210332347,1747259030210335836,3489,cuLaunchKernel
CONCURRENT_KERNEL,1747259030211120279,1747259030211124919,4640,vector_fft_r2c
DRIVER,1747259030210336418,1747259030210338731,2313,cuLaunchKernel
CONCURRENT_KERNEL,1747259030211125783,1747259030211132087,6304,regular_fft
DRIVER,1747259030210338890,1747259030210341156,2266,cuLaunchKernel
CONCURRENT_KERNEL,1747259030211132951,1747259030211140343,7392,diffuseProject_k
RUNTIME,1747259030210341757,1747259030210344692,2935,cudaLaunchKernel_v7000
RUNTIME,1747259030210344854,1747259030210344939,85,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030211144791,1747259030211151223,6432,regular_fft
DRIVER,1747259030210346810,1747259030210349633,2823,cuLaunchKernel
CONCURRENT_KERNEL,1747259030211151991,1747259030211156887,4896,vector_fft_c2r
DRIVER,1747259030210349858,1747259030210352877,3019,cuLaunchKernel
CONCURRENT_KERNEL,1747259030211157623,1747259030211163863,6240,regular_fft
DRIVER,1747259030210353247,1747259030210355224,1977,cuLaunchKernel
CONCURRENT_KERNEL,1747259030211164663,1747259030211169271,4608,vector_fft_c2r
DRIVER,1747259030210355381,1747259030210357333,1952,cuLaunchKernel
CONCURRENT_KERNEL,1747259030211169975,1747259030211174839,4864,updateVelocity_k
RUNTIME,1747259030210357850,1747259030210361046,3196,cudaLaunchKernel_v7000
RUNTIME,1747259030210361204,1747259030210361264,60,cudaGetLastError_v3020
RUNTIME,1747259030210361932,1747259030210376911,14979,cudaGraphicsMapResources_v3020
RUNTIME,1747259030210377039,1747259030210377082,43,cudaGetLastError_v3020
RUNTIME,1747259030210377289,1747259030210384570,7281,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259030210384679,1747259030210384725,46,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259030226779370,1747259030226796266,16896,advectParticles_k
RUNTIME,1747259030210385272,1747259030210388787,3515,cudaLaunchKernel_v7000
RUNTIME,1747259030210388946,1747259030210388993,47,cudaGetLastError_v3020
RUNTIME,1747259030210389150,1747259030210393755,4605,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259030210393894,1747259030210393942,48,cudaGetLastError_v3020
RUNTIME,1747259030226734814,1747259030226747525,12711,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259030226812874,1747259030226819882,7008,advectVelocity_k
